i,d,l,e,,,,,,,,,,,,,,,
13,4.65,8.73,-0.66,-2.7,-1.64,-1.93,9.7,-0.45,0.61,-0.91,-0.27,0,5.15,0,0,0,handmotor,
14,4.83,8.87,-0.86,0.1,4.17,-7.21,9.5,-0.46,0.6,0.02,-0.89,0,5.15,0,0,0,handmotor,
15,4.89,8.82,-0.81,-0.81,2.3,-6.03,9.54,-0.41,0.67,0.29,-1.12,0,5.15,0,0,0,handmotor,
16,4.81,8.88,-0.82,-0.91,2,-3.76,9.6,-0.46,0.59,-0.27,-0.13,0,5.15,0,0,0,handmotor,
17,4.74,8.83,-0.76,-1.1,1.09,-4.07,9.57,-0.51,0.72,0.11,-0.47,0,5.13,0,0,0,handmotor,
18,4.75,8.73,-0.63,-0.89,-0.05,-4.01,9.64,-0.58,0.63,0.19,-1.04,0,5.11,0,0,0,handmotor,
19,4.76,8.72,-0.7,-1.34,0.16,-3.41,9.53,-0.56,0.65,-0.82,-0.28,0,5.14,0,0,0,handmotor,
20,4.68,8.81,-0.75,-3.64,0.18,-3.18,9.63,-0.45,0.61,-1.76,0.33,0,5.16,0,0,0,handmotor,
21,4.72,8.75,-0.85,-3.28,-1.5,-2.44,9.57,-0.45,0.61,-1.4,1.14,0,5.16,0,0,0,handmotor,
22,4.87,8.85,-0.74,-1.48,0.33,-3.31,9.52,-0.46,0.63,-0.82,0.09,0,5.16,0,0,0,handmotor,
23,4.83,8.86,-0.77,-1.07,3.03,-4.27,9.49,-0.45,0.55,-0.52,0.51,0,5.15,0,0,0,handmotor,
24,4.57,8.67,-0.87,-2.89,-1.95,0.14,9.5,-0.51,0.59,0.54,-3.67,0,5.16,0,0,0,handmotor,
25,4.53,8.71,-0.89,-3.53,-3.56,0.31,9.37,-0.43,0.48,1.46,-4.69,0,5.13,0,0,0,handmotor,
26,4.61,8.96,-0.93,-2.47,1.5,-3.05,9.76,-0.48,0.66,-2.25,-3.32,0,5.16,0,0,0,handmotor,
27,4.68,8.95,-1.11,-3.65,1.49,-2.85,9.95,-0.62,0.68,-3.21,-0.08,0,5.16,0,0,0,handmotor,
28,4.85,8.85,-0.91,1.68,1.47,-5.28,9.57,-0.42,0.6,-1.45,-1.28,0,5.15,0,0,0,handmotor,
29,4.79,8.86,-0.8,3.85,3.47,-4.6,9.54,-0.41,0.5,-0.4,-2.78,0,5.16,0,0,0,handmotor,
0,4.56,8.71,-0.61,-3.53,-1.74,-1.33,9.43,-0.36,0.46,-2.18,-0.05,0,5.15,0,0,0,handmotor,
1,4.58,8.82,-0.73,-1.76,-2.42,-0.68,9.38,-0.29,0.39,0.8,-1.81,0,5.14,0,0,0,handmotor,
2,4.66,8.95,-0.99,-5.31,-4.71,-2.79,9.75,-0.49,0.51,-1.5,0.52,0,5.16,0,0,0,handmotor,
3,4.68,8.9,-0.92,-2.79,-1.44,-4.25,9.76,-0.36,0.37,-1.09,1.87,0,5.15,0,0,0,handmotor,
4,4.73,8.79,-0.72,-0.3,1.15,-3.69,9.41,-0.32,0.41,0.01,-0.33,0,5.15,0,0,0,handmotor,
5,4.62,8.62,-0.75,0.34,2.71,-5.85,9.58,-0.35,0.35,-1.44,-3.25,0,5.14,0,0,0,handmotor,
6,4.47,8.47,-0.75,-3.68,-1.56,-3.89,9.92,-0.33,0.71,-4.89,-4.37,0,5.13,0,0,0,handmotor,
7,4.31,8.17,-0.93,-6.73,-7.47,0.09,10.19,-0.37,0.38,-4.02,-6.45,0,5.16,0,0,0,handmotor,
8,4.34,8.36,-1.02,-5.82,-10.48,3.12,9.61,-0.47,0.14,-5.23,-3.55,0,5.15,0,0,0,handmotor,
9,4.78,8.75,-1.01,-2.4,1.28,-4.69,9.62,-0.48,0.28,0.07,0.82,0,5.15,0,0,0,handmotor,
10,4.84,8.72,-0.97,-2.06,1.17,-4.15,9.6,-0.54,0.28,0.2,0.57,0,5.15,0,0,0,handmotor,
11,4.91,8.76,-0.93,-0.27,4.96,-3.84,9.56,-0.5,0.27,0.27,0.12,0,5.15,0,0,0,handmotor,
12,4.85,8.76,-0.87,-0.89,4.89,-3.22,9.6,-0.52,0.26,0.31,0.31,0,5.14,0,0,0,handmotor,
13,4.78,8.83,-0.97,-3.24,-1.55,0.08,9.62,-0.52,0.26,0.31,0.51,0,5.15,0,0,0,handmotor,
14,4.86,8.78,-0.97,-2.37,-1.46,-0.11,9.63,-0.51,0.34,0.37,0.24,0,5.15,0,0,0,handmotor,
15,4.88,8.83,-0.92,-0.53,2.38,-0.91,9.57,-0.51,0.28,0.4,-0.32,0,5.1,0,0,0,handmotor,
16,4.84,8.88,-0.95,0.61,5.81,-1.71,9.64,-0.5,0.22,-0.15,0.25,0,5.15,0,0,0,handmotor,
17,4.79,8.89,-0.9,-0.12,6.56,-1.65,9.58,-0.57,0.38,0.16,0.42,0,5.15,0,0,0,handmotor,
18,4.86,8.87,-0.86,-2.21,3.93,0.69,9.55,-0.44,0.36,-0.5,3.07,0,5.15,0,0,0,handmotor,
19,4.79,8.92,-0.82,-1.76,5.51,0.63,9.58,-0.49,0.31,-0.42,2.21,0,5.13,0,0,0,handmotor,
20,4.64,9,-0.73,-2.34,5.56,1.02,9.63,-0.47,0.34,-1.18,4.19,0,5.15,0,0,0,handmotor,
21,4.68,8.88,-0.74,-2.97,4.86,0.73,9.6,-0.42,0.4,-0.91,3.95,0,5.16,0,0,0,handmotor,
22,4.53,8.79,-0.65,-3.63,5.96,-0.98,9.62,-0.49,0.33,-0.53,3.15,0,5.16,0,0,0,handmotor,
23,4.62,8.69,-0.61,-4.74,5.77,-1.97,9.59,-0.41,0.36,-1.08,3.83,0,5.16,0,0,0,handmotor,
24,4.5,8.72,-0.68,-7.32,0.98,-1.6,9.6,-0.37,0.49,-0.69,3.6,0,5.16,0,0,0,handmotor,
